                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.2773,                 0.8985,                 1.1545,                  0.632,                0.68894,                 0.6327,                0.38012,                  1.362,                 1.1102,                 1.2094,              0.0011479,              0.0011479,              0.0011479
                     36,                 1.2822,                0.91729,                 1.1619,                0.62189,                0.71875,                0.66321,                0.40563,                  1.354,                 1.0989,                  1.197,              0.0011448,              0.0011448,              0.0011448
                     37,                 1.2824,                0.92026,                 1.1695,                0.64983,                0.69443,                0.67938,                0.41512,                 1.3325,                0.91691,                 1.1973,              0.0011417,              0.0011417,              0.0011417
                     38,                 1.2618,                0.89037,                 1.1549,                0.65001,                0.71227,                0.67691,                0.41661,                 1.3395,                0.99473,                 1.2105,              0.0011386,              0.0011386,              0.0011386
                     39,                 1.2751,                0.90903,                 1.1578,                0.62709,                0.70517,                0.66288,                0.40668,                 1.3257,                 1.0782,                 1.2003,              0.0011355,              0.0011355,              0.0011355
                     40,                 1.2603,                0.89523,                 1.1552,                0.63036,                0.71245,                0.66483,                0.41131,                 1.3226,                   1.03,                 1.1937,              0.0011324,              0.0011324,              0.0011324
                     41,                 1.2499,                 0.8887,                 1.1497,                0.62564,                0.70935,                0.65713,                0.40932,                 1.3121,                0.99331,                 1.1834,              0.0011293,              0.0011293,              0.0011293
                     42,                 1.2402,                0.87475,                 1.1464,                0.64546,                0.70546,                0.66975,                0.40602,                 1.3439,                0.96364,                 1.2204,              0.0011263,              0.0011263,              0.0011263
                     43,                 1.2593,                0.88863,                 1.1535,                0.63879,                 0.6679,                0.64744,                 0.3924,                 1.3586,                 1.0697,                 1.2216,              0.0011232,              0.0011232,              0.0011232
                     44,                 1.2699,                0.92039,                  1.161,                0.61851,                0.71694,                 0.6546,                0.39991,                 1.3344,                 1.1248,                 1.2127,              0.0011201,              0.0011201,              0.0011201
                     45,                  1.237,                0.87987,                 1.1443,                0.65613,                 0.7198,                 0.6822,                 0.4158,                 1.3351,                0.94264,                 1.2031,               0.001117,               0.001117,               0.001117
                     46,                 1.2466,                0.87242,                 1.1418,                0.63969,                0.70134,                0.65984,                0.40838,                 1.3121,                0.99443,                 1.1944,              0.0011139,              0.0011139,              0.0011139
                     47,                 1.2204,                0.85138,                 1.1324,                0.63103,                0.71826,                0.67351,                0.41577,                 1.3332,                0.97658,                 1.1962,              0.0011108,              0.0011108,              0.0011108
                     48,                 1.2289,                 0.8809,                 1.1463,                0.65846,                0.69904,                0.69639,                0.43189,                 1.3321,                0.93811,                 1.2067,              0.0011077,              0.0011077,              0.0011077
                     49,                 1.2134,                 0.8505,                 1.1355,                0.64261,                0.71923,                0.67928,                0.41763,                 1.3445,                0.96928,                 1.2052,              0.0011046,              0.0011046,              0.0011046
                     50,                 1.2207,                0.86544,                  1.141,                0.65647,                0.69707,                0.68017,                0.41645,                 1.3401,                0.95886,                 1.1991,              0.0011015,              0.0011015,              0.0011015
                     51,                 1.2133,                  0.831,                 1.1315,                0.60965,                0.70278,                0.63021,                0.38635,                 1.3381,                 1.1359,                 1.2006,              0.0010984,              0.0010984,              0.0010984
