                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.1064,                0.75016,                 1.0947,                0.62242,                0.70599,                 0.6476,                0.40239,                 1.3128,                 1.0977,                  1.215,              0.0011479,              0.0011479,              0.0011479
                     36,                 1.0994,                0.76547,                 1.0996,                0.65923,                0.69741,                0.68361,                0.42019,                 1.3491,                 0.9335,                 1.2338,              0.0011448,              0.0011448,              0.0011448
                     37,                 1.1164,                0.77666,                 1.1101,                0.64188,                0.68067,                0.63911,                 0.3909,                 1.3384,                 1.1411,                 1.2424,              0.0011417,              0.0011417,              0.0011417
                     38,                 1.0767,                0.73477,                 1.0858,                0.65136,                 0.6931,                0.67055,                 0.4145,                 1.3209,                 1.0112,                 1.2257,              0.0011386,              0.0011386,              0.0011386
                     39,                 1.1057,                0.75785,                 1.0978,                0.63756,                0.69185,                0.65811,                0.40903,                 1.3118,                 1.0733,                 1.2124,              0.0011355,              0.0011355,              0.0011355
                     40,                 1.0773,                0.74151,                   1.09,                0.63322,                0.72307,                0.66351,                0.41186,                 1.3066,                 1.0716,                 1.2199,              0.0011324,              0.0011324,              0.0011324
                     41,                 1.0581,                0.72791,                 1.0796,                 0.6614,                0.70402,                0.68706,                0.42714,                 1.3048,                0.95452,                  1.215,              0.0011293,              0.0011293,              0.0011293
                     42,                 1.0521,                0.71647,                  1.077,                0.64831,                0.72358,                 0.6776,                0.41674,                 1.3279,                 1.0129,                 1.2341,              0.0011263,              0.0011263,              0.0011263
                     43,                 1.0598,                0.72532,                 1.0811,                0.65858,                0.69186,                0.66075,                0.40151,                 1.3471,                0.99114,                 1.2388,              0.0011232,              0.0011232,              0.0011232
                     44,                 1.0654,                 0.7553,                 1.0897,                0.65293,                0.68879,                 0.6817,                0.42339,                 1.3361,                 1.0224,                 1.2439,              0.0011201,              0.0011201,              0.0011201
                     45,                 1.0359,                0.71836,                 1.0716,                0.65436,                0.71651,                0.68327,                 0.4254,                 1.3223,                0.98655,                 1.2282,               0.001117,               0.001117,               0.001117
                     46,                 1.0402,                 0.7165,                 1.0669,                0.62111,                0.70858,                0.65218,                0.39615,                 1.3514,                 1.1438,                 1.2443,              0.0011139,              0.0011139,              0.0011139
                     47,                   1.02,                0.70056,                 1.0635,                0.63711,                0.69656,                0.66531,                0.41067,                  1.339,                0.99486,                  1.244,              0.0011108,              0.0011108,              0.0011108
                     48,                 1.0298,                0.72224,                 1.0751,                 0.6645,                0.70743,                0.68936,                0.42112,                 1.3694,                0.96108,                 1.2627,              0.0011077,              0.0011077,              0.0011077
                     49,                  1.012,                0.69429,                 1.0638,                0.65118,                0.67064,                0.65087,                0.40218,                 1.3508,                 1.0985,                 1.2495,              0.0011046,              0.0011046,              0.0011046
                     50,                 1.0134,                0.70673,                 1.0662,                 0.6508,                0.70741,                0.67254,                0.41069,                 1.3458,                 1.0649,                 1.2511,              0.0011015,              0.0011015,              0.0011015
                     51,                 1.0015,                0.67281,                 1.0561,                0.66366,                0.68696,                 0.6674,                0.40961,                 1.3396,                 1.0255,                  1.239,              0.0010984,              0.0010984,              0.0010984
                     52,                0.97785,                0.66767,                 1.0462,                0.64309,                 0.7107,                0.65763,                0.40071,                 1.3475,                 1.0506,                  1.246,              0.0010953,              0.0010953,              0.0010953
                     53,                0.98255,                 0.6626,                 1.0463,                0.64226,                0.71935,                0.67571,                0.42142,                  1.326,                0.99899,                 1.2375,              0.0010922,              0.0010922,              0.0010922
                     54,                0.98815,                0.71234,                 1.0632,                 0.6888,                0.70068,                0.69841,                0.42825,                  1.348,                0.92288,                 1.2498,              0.0010891,              0.0010891,              0.0010891
                     55,                 0.9793,                0.67289,                 1.0475,                0.63745,                 0.6959,                0.64957,                0.39599,                 1.3633,                 1.1035,                 1.2539,               0.001086,               0.001086,               0.001086
                     56,                0.97272,                0.68728,                 1.0552,                 0.6221,                0.71312,                0.64646,                0.39356,                 1.3568,                 1.1188,                 1.2527,              0.0010829,              0.0010829,              0.0010829
                     57,                0.97967,                0.67329,                  1.048,                0.63944,                0.69092,                0.66838,                0.41333,                 1.3626,                 1.0895,                 1.2566,              0.0010798,              0.0010798,              0.0010798
                     58,                0.95937,                0.65088,                 1.0374,                0.65962,                0.70765,                0.67483,                0.41193,                  1.357,                 1.0575,                 1.2622,              0.0010768,              0.0010768,              0.0010768
                     59,                0.95377,                0.67584,                 1.0433,                0.64782,                0.71754,                0.67951,                0.42179,                  1.359,                 1.0515,                 1.2644,              0.0010737,              0.0010737,              0.0010737
                     60,                0.96468,                0.67584,                  1.045,                0.66931,                0.71162,                0.68425,                0.42002,                 1.3491,                0.97934,                 1.2462,              0.0010706,              0.0010706,              0.0010706
                     61,                0.95079,                0.66808,                 1.0375,                0.62198,                  0.696,                0.65198,                0.40184,                 1.3514,                 1.2107,                 1.2568,              0.0010675,              0.0010675,              0.0010675
                     62,                  0.942,                0.64581,                 1.0313,                0.65598,                0.70296,                0.66482,                0.40859,                 1.3543,                 1.0591,                 1.2682,              0.0010644,              0.0010644,              0.0010644
                     63,                0.93146,                 0.6366,                 1.0285,                0.62987,                0.72115,                0.64129,                0.39436,                 1.3528,                  1.152,                 1.2484,              0.0010613,              0.0010613,              0.0010613
                     64,                0.95589,                0.66754,                 1.0427,                0.63877,                0.69407,                0.64383,                0.39649,                 1.3654,                 1.1653,                 1.2615,              0.0010582,              0.0010582,              0.0010582
                     65,                0.92251,                0.63735,                 1.0251,                0.64133,                0.70979,                0.65589,                0.40169,                 1.3545,                 1.1397,                 1.2708,              0.0010551,              0.0010551,              0.0010551
                     66,                0.92892,                0.64419,                 1.0276,                0.60742,                 0.7007,                0.61894,                0.38065,                 1.3513,                 1.3122,                 1.2561,               0.001052,               0.001052,               0.001052
                     67,                0.91208,                0.63232,                 1.0245,                0.65572,                0.70645,                0.65903,                0.40415,                 1.3586,                 1.0816,                 1.2666,              0.0010489,              0.0010489,              0.0010489
                     68,                0.91234,                0.63104,                 1.0219,                0.66591,                0.69247,                0.65364,                0.39889,                  1.353,                 1.0995,                 1.2643,              0.0010458,              0.0010458,              0.0010458
                     69,                0.90642,                0.62729,                 1.0186,                0.64535,                0.70546,                0.66019,                0.40837,                 1.3499,                 1.0832,                 1.2637,              0.0010427,              0.0010427,              0.0010427
