                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.0143,                0.68512,                 1.1275,                0.65465,                0.67905,                0.66326,                0.40747,                 1.3264,                 1.1211,                 1.4293,              0.0011479,              0.0011479,              0.0011479
                     36,                 1.0174,                0.70618,                 1.1378,                0.65294,                0.68821,                0.66245,                0.41274,                 1.3348,                 1.0652,                 1.4339,              0.0011448,              0.0011448,              0.0011448
                     37,                  1.021,                 0.7006,                 1.1436,                0.61667,                0.69477,                 0.6191,                 0.3763,                  1.353,                 1.2322,                 1.4553,              0.0011417,              0.0011417,              0.0011417
                     38,                 0.9839,                 0.6728,                 1.1152,                0.64264,                0.70524,                0.66335,                0.40824,                  1.361,                 1.0117,                 1.4635,              0.0011386,              0.0011386,              0.0011386
                     39,                 1.0074,                 0.6886,                 1.1248,                0.63792,                0.70707,                 0.6774,                 0.4195,                 1.3409,                 1.0415,                 1.4295,              0.0011355,              0.0011355,              0.0011355
                     40,                0.97482,                0.67379,                 1.1159,                0.63101,                0.71885,                0.65339,                 0.4005,                 1.3344,                 1.0897,                 1.4417,              0.0011324,              0.0011324,              0.0011324
                     41,                0.95865,                0.66228,                 1.1045,                0.62598,                0.70861,                0.64516,                0.39469,                 1.3524,                 1.0913,                  1.459,              0.0011293,              0.0011293,              0.0011293
                     42,                0.95327,                0.65221,                 1.1035,                0.65246,                 0.7077,                0.68793,                0.42996,                 1.3324,                 1.0558,                 1.4622,              0.0011263,              0.0011263,              0.0011263
                     43,                 0.9701,                 0.6715,                 1.1119,                0.63404,                0.71805,                0.65706,                0.39709,                 1.3995,                 1.1104,                 1.4838,              0.0011232,              0.0011232,              0.0011232
                     44,                0.96765,                0.68729,                 1.1136,                0.65503,                0.69281,                  0.651,                0.39437,                 1.3922,                 1.1515,                 1.5215,              0.0011201,              0.0011201,              0.0011201
                     45,                0.94076,                 0.6559,                  1.097,                0.63548,                  0.717,                0.65548,                0.40205,                 1.3675,                 1.1452,                 1.4894,               0.001117,               0.001117,               0.001117
                     46,                0.94481,                0.64847,                  1.091,                0.64306,                 0.6942,                0.64529,                0.39225,                 1.3668,                  1.124,                  1.472,              0.0011139,              0.0011139,              0.0011139
                     47,                0.91674,                0.63221,                 1.0784,                0.63157,                0.72942,                0.66632,                0.41094,                 1.3396,                0.99184,                 1.4506,              0.0011108,              0.0011108,              0.0011108
                     48,                0.92328,                0.65161,                 1.0966,                0.64367,                0.71805,                0.68733,                0.42773,                 1.3435,                 1.0319,                 1.4766,              0.0011077,              0.0011077,              0.0011077
                     49,                0.90905,                0.62743,                 1.0786,                0.64251,                0.72777,                0.69554,                0.42808,                  1.375,                 1.0409,                 1.4689,              0.0011046,              0.0011046,              0.0011046
                     50,                0.90328,                0.63339,                 1.0817,                0.62817,                0.70456,                0.65866,                0.40666,                 1.3421,                 1.0796,                 1.4659,              0.0011015,              0.0011015,              0.0011015
                     51,                0.90331,                 0.6111,                 1.0751,                0.64599,                0.71258,                0.67994,                0.42466,                 1.3419,                 1.0857,                 1.4363,              0.0010984,              0.0010984,              0.0010984
                     52,                0.87102,                0.60181,                 1.0622,                0.65464,                0.69457,                0.65984,                0.40759,                 1.3563,                 1.0422,                 1.5123,              0.0010953,              0.0010953,              0.0010953
                     53,                0.87562,                0.59323,                 1.0608,                0.63847,                0.71973,                0.66744,                0.41206,                 1.3597,                 1.1299,                 1.4632,              0.0010922,              0.0010922,              0.0010922
                     54,                0.88544,                0.64226,                 1.0777,                0.66637,                0.70965,                0.67834,                0.41994,                 1.3733,                 1.1051,                 1.5272,              0.0010891,              0.0010891,              0.0010891
                     55,                0.87944,                0.60473,                 1.0656,                 0.6235,                0.71152,                0.64721,                0.39798,                 1.3556,                 1.1204,                  1.474,               0.001086,               0.001086,               0.001086
                     56,                 0.8609,                0.61966,                  1.067,                0.63051,                0.71709,                0.65174,                0.40094,                 1.3691,                 1.1083,                 1.4823,              0.0010829,              0.0010829,              0.0010829
