                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.2662,                0.83419,                 1.1167,                0.68495,                0.72969,                0.76356,                0.49109,                  1.227,                0.82873,                 1.1158,              0.0011479,              0.0011479,              0.0011479
                     36,                 1.2561,                 0.8318,                 1.1146,                0.71647,                0.72062,                0.76842,                0.48899,                 1.2351,                0.81213,                 1.1206,              0.0011448,              0.0011448,              0.0011448
                     37,                 1.2475,                  0.819,                 1.1074,                0.71319,                0.74049,                0.77292,                0.49481,                 1.2358,                0.79981,                 1.1239,              0.0011417,              0.0011417,              0.0011417
                     38,                 1.2551,                0.81309,                 1.1037,                0.71992,                0.72206,                0.76918,                0.49102,                 1.2521,                0.80032,                 1.1252,              0.0011386,              0.0011386,              0.0011386
                     39,                 1.2491,                0.81641,                 1.1074,                0.70825,                0.74076,                0.78377,                0.49561,                 1.2418,                0.79766,                 1.1218,              0.0011355,              0.0011355,              0.0011355
                     40,                 1.2454,                0.81231,                 1.1063,                 0.7162,                0.73271,                0.77502,                0.48168,                 1.2715,                0.81154,                 1.1362,              0.0011324,              0.0011324,              0.0011324
                     41,                 1.2475,                 0.8141,                   1.11,                0.67882,                0.72814,                0.75651,                0.48596,                 1.2373,                0.82089,                 1.1191,              0.0011293,              0.0011293,              0.0011293
                     42,                 1.2574,                0.82029,                 1.1126,                 0.6909,                0.72101,                0.75225,                 0.4783,                 1.2573,                 0.8342,                 1.1304,              0.0011263,              0.0011263,              0.0011263
                     43,                 1.2493,                0.81198,                 1.1113,                0.71938,                 0.7098,                0.76655,                0.48437,                 1.2538,                0.80363,                 1.1391,              0.0011232,              0.0011232,              0.0011232
                     44,                  1.249,                0.81659,                 1.1082,                0.70019,                0.72469,                 0.7746,                0.49223,                 1.2444,                0.83364,                 1.1347,              0.0011201,              0.0011201,              0.0011201
                     45,                 1.2473,                0.81933,                 1.1065,                0.69713,                0.72066,                0.75478,                0.47425,                 1.2444,                0.81437,                 1.1278,               0.001117,               0.001117,               0.001117
                     46,                  1.242,                0.79865,                 1.1018,                0.72962,                0.74304,                0.78475,                0.50862,                 1.2313,                 0.7803,                 1.1164,              0.0011139,              0.0011139,              0.0011139
                     47,                  1.247,                0.78674,                 1.1015,                0.73308,                0.73524,                0.78626,                0.50364,                 1.2328,                0.77265,                 1.1145,              0.0011108,              0.0011108,              0.0011108
                     48,                 1.2465,                0.79239,                 1.1035,                  0.721,                0.75186,                 0.7843,                0.50432,                 1.2177,                0.76871,                 1.1113,              0.0011077,              0.0011077,              0.0011077
                     49,                 1.2317,                0.78192,                 1.0965,                0.71492,                0.74077,                0.77157,                0.48734,                 1.2485,                 0.7728,                 1.1298,              0.0011046,              0.0011046,              0.0011046
                     50,                 1.2316,                0.78973,                 1.0972,                 0.7393,                0.74115,                0.78814,                0.50347,                 1.2296,                0.76002,                 1.1222,              0.0011015,              0.0011015,              0.0011015
                     51,                 1.2321,                0.78971,                  1.107,                0.72176,                0.71162,                0.76122,                0.48308,                 1.2427,                0.79224,                 1.1301,              0.0010984,              0.0010984,              0.0010984
                     52,                 1.2309,                0.77989,                 1.1028,                0.70009,                 0.7371,                0.77032,                0.47896,                 1.2997,                 0.8059,                 1.1443,              0.0010953,              0.0010953,              0.0010953
                     53,                 1.2414,                0.79292,                 1.0992,                0.74537,                0.72523,                0.79144,                0.50879,                 1.2242,                0.75586,                 1.1132,              0.0010922,              0.0010922,              0.0010922
                     54,                 1.2287,                0.77633,                 1.0915,                0.73514,                0.73293,                0.78362,                0.50453,                 1.2303,                0.75584,                 1.1141,              0.0010891,              0.0010891,              0.0010891
                     55,                  1.222,                0.77876,                 1.0964,                 0.7173,                0.73623,                0.76577,                0.48464,                 1.2579,                0.79076,                 1.1358,               0.001086,               0.001086,               0.001086
                     56,                 1.2238,                0.77852,                 1.0989,                0.64981,                0.74894,                0.74563,                0.46901,                 1.2572,                0.79633,                 1.1337,              0.0010829,              0.0010829,              0.0010829
                     57,                 1.2233,                0.77023,                 1.0946,                0.70829,                0.72579,                0.77293,                0.49131,                 1.2358,                0.80109,                 1.1256,              0.0010798,              0.0010798,              0.0010798
                     58,                 1.2251,                0.76399,                  1.097,                0.71629,                0.73805,                0.78431,                0.50207,                 1.2404,                0.77183,                 1.1266,              0.0010768,              0.0010768,              0.0010768
                     59,                 1.2295,                0.78166,                 1.1012,                 0.7334,                0.73512,                0.78024,                0.50024,                 1.2353,                0.77006,                 1.1319,              0.0010737,              0.0010737,              0.0010737
                     60,                 1.2226,                0.77725,                 1.0988,                0.74018,                0.72243,                0.78581,                0.50752,                 1.2207,                0.77421,                  1.122,              0.0010706,              0.0010706,              0.0010706
                     61,                 1.2217,                0.75449,                  1.093,                 0.7337,                0.74726,                0.78641,                 0.5008,                 1.2262,                0.75604,                 1.1192,              0.0010675,              0.0010675,              0.0010675
                     62,                 1.2217,                0.76964,                 1.0973,                0.73225,                0.70952,                0.77431,                0.49772,                 1.2386,                0.79719,                 1.1254,              0.0010644,              0.0010644,              0.0010644
                     63,                  1.226,                0.76932,                 1.0952,                0.73724,                0.73089,                0.79586,                0.51113,                 1.2278,                0.74979,                 1.1157,              0.0010613,              0.0010613,              0.0010613
                     64,                 1.2166,                0.75244,                 1.0949,                0.73243,                0.71767,                0.77999,                0.49519,                  1.245,                0.77138,                 1.1328,              0.0010582,              0.0010582,              0.0010582
                     65,                 1.2078,                0.74872,                 1.0915,                 0.7417,                0.73173,                 0.7912,                0.51001,                 1.2243,                0.74541,                 1.1203,              0.0010551,              0.0010551,              0.0010551
                     66,                 1.2118,                0.74914,                  1.086,                0.70619,                0.73946,                0.77396,                0.49022,                 1.2613,                0.78556,                 1.1351,               0.001052,               0.001052,               0.001052
                     67,                 1.2152,                0.74893,                 1.0919,                 0.7276,                0.73122,                0.76827,                0.49614,                 1.2288,                 0.7634,                 1.1231,              0.0010489,              0.0010489,              0.0010489
                     68,                 1.2073,                0.75395,                 1.0965,                0.73689,                0.73912,                0.78767,                0.51011,                 1.2247,                 0.7479,                  1.118,              0.0010458,              0.0010458,              0.0010458
                     69,                 1.2092,                0.74627,                 1.0885,                0.76495,                0.72237,                0.79936,                0.51378,                  1.245,                  0.752,                 1.1307,              0.0010427,              0.0010427,              0.0010427
                     70,                 1.2076,                 0.7438,                 1.0928,                0.68812,                0.72154,                 0.7543,                0.47921,                 1.2357,                0.78703,                 1.1345,              0.0010396,              0.0010396,              0.0010396
                     71,                 1.2103,                0.74157,                 1.0873,                0.73705,                0.74156,                0.79122,                0.50488,                 1.2437,                0.74974,                 1.1288,              0.0010365,              0.0010365,              0.0010365
                     72,                 1.2052,                0.73888,                 1.0852,                0.70367,                0.72511,                0.77634,                0.49609,                 1.2362,                0.78028,                 1.1231,              0.0010334,              0.0010334,              0.0010334
                     73,                 1.2031,                0.74036,                 1.0855,                0.70982,                0.74402,                0.77631,                0.50073,                 1.2208,                0.77275,                 1.1172,              0.0010303,              0.0010303,              0.0010303
                     74,                 1.2099,                0.73721,                 1.0892,                0.74688,                0.72652,                0.79076,                0.50092,                 1.2574,                0.73568,                 1.1326,              0.0010273,              0.0010273,              0.0010273
                     75,                 1.2031,                0.73262,                 1.0849,                0.72094,                0.76459,                 0.7991,                0.51397,                 1.2291,                0.73897,                 1.1227,              0.0010242,              0.0010242,              0.0010242
                     76,                 1.2035,                 0.7399,                 1.0876,                0.71337,                0.74464,                0.78081,                0.50831,                  1.221,                0.76903,                 1.1119,              0.0010211,              0.0010211,              0.0010211
                     77,                  1.193,                0.73411,                 1.0829,                0.70619,                0.75677,                 0.7904,                0.50981,                 1.2233,                0.74682,                 1.1106,               0.001018,               0.001018,               0.001018
                     78,                 1.2034,                0.73067,                 1.0868,                0.71764,                0.75291,                0.79634,                0.51281,                 1.2303,                0.72676,                  1.126,              0.0010149,              0.0010149,              0.0010149
                     79,                 1.1978,                0.71904,                 1.0872,                0.74612,                 0.7217,                 0.7872,                0.50317,                 1.2406,                0.74561,                 1.1277,              0.0010118,              0.0010118,              0.0010118
                     80,                 1.1954,                0.72638,                 1.0849,                0.70115,                0.73114,                0.78425,                0.49891,                 1.2627,                0.79349,                 1.1383,              0.0010087,              0.0010087,              0.0010087
                     81,                 1.1985,                0.73384,                 1.0828,                0.73446,                0.71734,                0.77991,                 0.5051,                 1.2276,                0.75117,                 1.1201,              0.0010056,              0.0010056,              0.0010056
                     82,                 1.1956,                0.72044,                 1.0803,                 0.6957,                0.72053,                0.76492,                 0.4921,                 1.2311,                0.78376,                 1.1249,              0.0010025,              0.0010025,              0.0010025
                     83,                 1.1984,                0.72413,                 1.0851,                0.69164,                0.72182,                0.75859,                0.49084,                  1.219,                0.76651,                 1.1162,             0.00099941,             0.00099941,             0.00099941
                     84,                 1.1917,                0.72821,                 1.0825,                 0.7412,                0.72185,                0.78687,                0.50561,                 1.2287,                0.74152,                 1.1198,             0.00099631,             0.00099631,             0.00099631
                     85,                 1.1926,                0.72211,                 1.0821,                0.72647,                0.74707,                0.79454,                0.51865,                 1.2248,                0.73421,                  1.118,             0.00099322,             0.00099322,             0.00099322
                     86,                 1.1928,                0.71833,                 1.0778,                0.74294,                0.75132,                 0.8054,                0.51876,                 1.2325,                0.73089,                 1.1239,             0.00099013,             0.00099013,             0.00099013
                     87,                 1.1866,                 0.7118,                 1.0758,                0.73151,                0.74973,                0.79249,                0.51564,                 1.2176,                0.73112,                 1.1182,             0.00098703,             0.00098703,             0.00098703
                     88,                 1.1923,                0.71586,                 1.0849,                0.74609,                 0.7274,                0.79092,                0.50385,                 1.2466,                0.74731,                 1.1319,             0.00098394,             0.00098394,             0.00098394
                     89,                 1.1789,                0.70496,                 1.0762,                0.73007,                0.73623,                0.79454,                 0.5105,                 1.2364,                0.73944,                 1.1281,             0.00098084,             0.00098084,             0.00098084
                     90,                 1.1897,                0.71278,                 1.0804,                0.71557,                0.74279,                0.78707,                0.50878,                 1.2297,                0.75661,                 1.1165,             0.00097775,             0.00097775,             0.00097775
