                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     47,                 1.2464,                 0.8205,                  1.176,                0.74592,                0.75159,                0.80026,                0.51482,                 1.2113,                0.72438,                  1.192,              0.0088863,              0.0088863,              0.0088863
                     48,                 1.2249,                0.80558,                 1.1682,                0.72592,                0.75351,                0.79011,                0.50735,                 1.2158,                0.72409,                 1.1777,              0.0088615,              0.0088615,              0.0088615
                     49,                 1.2378,                0.82024,                 1.1747,                0.76354,                0.72098,                0.79083,                 0.5084,                 1.2289,                0.73288,                  1.187,              0.0088368,              0.0088368,              0.0088368
                     50,                 1.2226,                 0.7978,                  1.165,                 0.7301,                0.73084,                0.79046,                0.50857,                 1.2127,                0.75158,                 1.1846,               0.008812,               0.008812,               0.008812
                     51,                 1.2319,                0.81158,                 1.1719,                0.74412,                0.75541,                 0.7958,                0.50908,                 1.2243,                0.72839,                 1.1908,              0.0087872,              0.0087872,              0.0087872
                     52,                 1.2234,                0.80483,                  1.166,                0.72037,                 0.7543,                0.78761,                0.50435,                 1.2125,                0.72776,                 1.1831,              0.0087625,              0.0087625,              0.0087625
                     53,                 1.2256,                0.80383,                 1.1658,                0.73874,                0.73997,                0.80158,                0.51285,                 1.2224,                0.73327,                 1.1923,              0.0087378,              0.0087378,              0.0087378
                     54,                 1.2246,                0.80062,                 1.1636,                0.75859,                0.73048,                0.79775,                0.50852,                 1.2259,                0.72492,                 1.1927,               0.008713,               0.008713,               0.008713
                     55,                 1.2219,                0.79491,                 1.1537,                0.75186,                0.73969,                0.79819,                0.51153,                 1.2219,                 0.7198,                 1.1848,              0.0086882,              0.0086882,              0.0086882
                     56,                 1.2136,                0.78572,                 1.1592,                0.73624,                0.75487,                0.79389,                0.51186,                 1.2088,                0.71908,                  1.176,              0.0086635,              0.0086635,              0.0086635
                     57,                 1.2221,                 0.7951,                 1.1605,                0.72506,                0.75586,                0.79778,                0.51346,                 1.2207,                0.73546,                 1.1821,              0.0086388,              0.0086388,              0.0086388
                     58,                 1.2109,                0.79424,                 1.1543,                0.71298,                0.74024,                0.78027,                0.50098,                 1.2268,                0.75514,                  1.191,               0.008614,               0.008614,               0.008614
                     59,                 1.2088,                0.78421,                 1.1534,                0.73354,                0.73966,                0.79689,                0.51291,                  1.224,                0.72852,                 1.1924,              0.0085893,              0.0085893,              0.0085893
                     60,                 1.2075,                0.78326,                 1.1519,                0.71206,                0.76919,                0.78889,                0.50531,                 1.2178,                0.71485,                 1.1812,              0.0085645,              0.0085645,              0.0085645
